,id,team_id,match_id,summoner_id,match_timestamp,queue,kills,deaths,assists,double_kills,triple_kills,quadra_kills,penta_kills,sight_wards_bought_in_game,vision_wards_bought_in_game,wards_placed,wards_killed,total_damage_taken,true_damage_taken,magic_damage_taken,physical_damage_taken,total_damage_dealt,true_damage_dealt,magic_damage_dealt,physical_damage_dealt,total_time_crowd_control_dealt,total_damage_dealt_to_champions,true_damage_dealt_to_champions,magic_damage_dealt_to_champions,physical_damage_dealt_to_champions,gold_earned,gold_spent,minions_killed,tower_kills,inhibitor_kills,first_blood_kill,first_blood_assist,first_tower_kill,first_tower_assist,first_inhibitor_kill,first_inhibitor_assist,champion_id,lane,role,winner,team_first_blood,team_first_tower,team_first_inhibitor,team_first_dragon,team_first_baron,team_tower_kills,team_inhibitor_kills,team_dragon_kills,team_baron_kills,tm0,tm1,tm2,tm3,tm4,rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8,rm9,failingtm,passingtm,tm00,tm01,tm02,tm03,longavg,bool,sum_games_by_id,is_first_game,milliseconds_in_game,days_in_game,workdays_in_game_8hrs,first_game_timestamp,first_game_timestamp_by_id,milliseconds_since_first_game,days_since_first_game,workdays_since_first_game_8hrs,pct_days_in_game,tm00count,tm01count,tm02count,tm03count,tm00famcount,tm01famcount,tm02famcount,tm03famcount,alltmfamcount,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f00,f01,f02,f000,f001,top,jungle,mid,bot_carry,bot_support,sum_games_for_lag,min_lag_range_three_month,games_to_remove_three_month,three_month_sumgames,f_to_remove_three_month,three_month_fcount,kda
241,05a6f575bee892798318d7e1744a8713,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1387642854,26243614,1400540803343,RANKED_SOLO_5x5,1,1,13,0,0,0,0,3,1,17,1,21500,438,7566,13495,24866,3442,10300,11122,87,4228,0,2681,1546,9187,8280,49,0,1,0,0,0,0,0,0,12,BOTTOM,DUO_SUPPORT,1,1,1,1,0,0,10,3,2,0,24309949,26243614,23928537,33319466,32504660,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,24309949,23928537,33319466,32504660,1,1,21,0,42840000,0.4958333333,1.4875,0,1399686578121,854225222,9.8868659954,29.6605979861,0.0501507084,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,21,-7035003778,,,,,14
5404,7b10e0fb8a0f9a2c8d2bbcaa52f3cb04,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1387811268,26243614,1400545220258,RANKED_SOLO_5x5,5,7,15,0,0,0,0,1,0,20,4,43940,3578,22404,17958,59263,7763,24748,26751,230,8743,0,4499,4244,14161,13568,72,1,0,0,0,0,0,0,1,12,BOTTOM,DUO_SUPPORT,1,0,0,1,1,1,11,4,4,2,26243614,20026341,23783817,20196621,24257552,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,20026341,23783817,20196621,24257552,1,1,22,0,44880000,0.5194444444,1.5583333333,0,1399686578121,858642137,9.9379876968,29.8139630903,0.0522685739,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,22,-7030586863,,,,,2.8571428571
8978,ceaac31b0b0316dba33942bcdfa0a256,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1387905526,26243614,1400549712449,RANKED_SOLO_5x5,2,2,4,0,0,0,0,0,0,3,0,32384,679,5596,26108,202617,15372,27255,159989,641,9103,620,498,7985,11830,10520,102,0,0,0,0,0,0,0,0,23,JUNGLE,NONE,1,0,0,1,1,0,9,1,1,0,26243614,22641220,19737256,19172843,21425836,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,22641220,19737256,19172843,21425836,1,1,23,0,46920000,0.5430555556,1.6291666667,0,1399686578121,863134328,9.9899806481,29.9699419444,0.0543600208,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,23,-7026094672,,,,,3
4872,6f1587bc0fa224586015e19a7d5ba87b,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1387985126,26243614,1400552420059,RANKED_SOLO_5x5,1,6,9,0,0,0,0,2,0,14,0,32299,3016,13870,15412,17670,2049,8534,7086,109,4419,0,2685,1733,6556,6175,41,0,0,0,0,0,0,0,0,12,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,0,0,0,0,24902269,24930645,26839236,20078000,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,24902269,24930645,26839236,20078000,1,1,24,0,48960000,0.5666666667,1.7,0,1399686578121,865841938,10.0213187269,30.0639561806,0.0565461175,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,24,-7023387062,,,,,1.6666666667
9481,d988c26d789f8cb70adcd319bc4200e9,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1388043357,26243614,1400554858968,RANKED_SOLO_5x5,5,6,4,0,0,0,0,1,0,12,0,33808,542,15514,17752,186891,3188,9121,174581,160,20636,3188,2714,14732,12923,12415,275,3,0,0,0,0,0,0,0,122,TOP,SOLO,0,0,0,0,0,0,5,0,0,0,34845500,23589982,30407216,26243614,254561,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,34845500,23589982,30407216,254561,1,1,25,0,51000000,0.5902777778,1.7708333333,0,1399686578121,868280847,10.0495468403,30.1486405208,0.0587367557,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,25,-7020948153,,,,,1.5
1411,204df7a50b8a49c3a8ee479c8e1430fb,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1388224796,26243614,1400573783239,RANKED_SOLO_5x5,4,7,2,0,0,0,0,0,0,5,0,14100,786,6300,7013,116011,510,103226,12274,199,16067,510,14588,968,10166,10855,182,2,0,0,0,0,0,0,0,4,MIDDLE,SOLO,0,1,0,0,0,0,3,0,0,0,23906710,26243614,49070264,43880697,37370279,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,23906710,49070264,43880697,37370279,0,1,26,0,53040000,0.6138888889,1.8416666667,0,1399686578121,887205118,10.2685777546,30.8057332639,0.0597832439,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,26,-7002023882,,,,,0.8571428571
6757,9b2f4d731bd59b3df7ed8a0b9e0c3175,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1388728411,26243614,1400623102391,RANKED_SOLO_5x5,0,6,4,0,0,0,0,2,0,17,2,32864,1947,4920,25997,23136,3712,10805,8618,128,4718,0,2812,1906,6384,6205,46,0,0,0,0,0,1,0,0,12,BOTTOM,DUO_SUPPORT,0,0,1,0,1,0,5,0,1,0,34845500,32013573,19964242,26243614,21731920,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,34845500,32013573,19964242,21731920,1,1,27,0,55080000,0.6375,1.9125,0,1399686578121,936524270,10.8394012731,32.5182038194,0.0588132115,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,27,-6952704730,,,,,0.6666666667
11211,ffe94946f388fddb1bc9045d4493f983,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1388766417,26243614,1400625544326,RANKED_SOLO_5x5,7,5,3,1,1,0,0,0,0,6,0,26708,867,5444,20397,114052,1823,29964,82265,221,19878,1784,3654,14439,11125,9550,194,1,1,0,0,0,0,1,0,107,TOP,SOLO,1,1,1,1,0,0,7,1,1,0,32625691,28667035,25774722,24775958,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,32625691,28667035,25774722,24775958,1,1,28,0,57120000,0.6611111111,1.9833333333,0,1399686578121,938966205,10.8676644097,32.6029932292,0.0608328603,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,28,-6950262795,,,,,2
1645,25dddcb999405617692ca6da0144894b,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1388827637,26243614,1400628960365,RANKED_SOLO_5x5,4,9,4,0,0,0,0,1,0,10,0,28725,388,7644,20692,129539,1074,25788,102676,193,20213,1074,2811,16327,10526,9510,183,0,0,1,0,0,0,0,0,107,TOP,SOLO,0,1,0,0,0,0,2,0,1,0,33470462,26243614,44967704,49139164,25724662,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,33470462,44967704,49139164,25724662,1,1,29,0,59160000,0.6847222222,2.0541666667,0,1399686578121,942382244,10.9072018981,32.7216056944,0.0627770741,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,29,-6946846756,,,,,0.8888888889
4247,60d6fa5d0140e783ac44373cbf1ec477,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1388878649,26243614,1400631695491,RANKED_SOLO_5x5,3,6,5,0,0,0,0,1,0,1,0,21160,1319,8287,11554,81842,8316,5407,68119,225,8310,604,942,6763,6560,6720,23,0,0,0,0,0,0,0,0,56,JUNGLE,NONE,0,0,0,0,0,0,2,0,0,0,26243614,32356163,23146903,20382308,20366879,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,32356163,23146903,20382308,20366879,1,1,30,0,61200000,0.7083333333,2.125,0,1399686578121,945117370,10.9388584491,32.8165753472,0.0647538623,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,30,-6944111630,,,,,1.3333333333
1250,1c9f15de780a9b8179e550d875024fd2,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1389102729,26243614,1400637123547,RANKED_SOLO_5x5,4,10,8,0,0,0,0,0,0,8,0,40939,1292,12645,27001,166305,1826,83238,81240,245,26468,1826,11084,13558,13301,13212,202,0,0,0,0,0,0,0,0,107,TOP,SOLO,0,0,0,0,0,1,5,1,1,1,26243614,46354857,25813419,36961465,46052203,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,46354857,25813419,36961465,46052203,1,1,31,0,63240000,0.7319444444,2.1958333333,0,1399686578121,950545426,11.0016831713,33.0050495139,0.0665302239,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,31,-6938683574,,,,,1.2
969,164ded1a9bd39059e40a5a2596f2da17,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1389323315,26243614,1400644759577,RANKED_SOLO_5x5,2,7,5,0,0,0,0,0,0,6,0,16386,214,2890,13282,67416,0,1270,66146,66,10060,0,468,9591,6964,4950,132,0,0,0,0,0,0,0,0,222,BOTTOM,DUO_CARRY,0,1,0,0,0,0,1,0,0,0,25201144,24636691,35443913,26243614,23445738,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,25201144,24636691,35443913,23445738,0,1,32,0,65280000,0.7555555556,2.2666666667,0,1399686578121,958181456,11.0900631481,33.2701894444,0.068129058,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,32,-6931047544,,,,,1
8712,c8c3a711fc1aefb5587ad6c7b8ee32b5,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1389357781,26243614,1400646835989,RANKED_SOLO_5x5,2,6,7,0,0,0,0,4,0,4,4,37493,1619,16211,19662,23689,5181,10105,8402,106,7409,882,4459,2068,7397,6785,54,0,0,0,0,0,0,0,0,12,BOTTOM,DUO_SUPPORT,0,1,1,0,0,0,3,0,0,0,26243614,20488964,47016780,19275744,20532750,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,20488964,47016780,19275744,20532750,1,1,33,0,67320000,0.7791666667,2.3375,0,1399686578121,960257868,11.1140956944,33.3422870833,0.0701061686,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,33,-6928971132,,,,,1.5
3666,5389e16add4b919fd6e7ba554917dc44,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1389394093,26243614,1400649298291,RANKED_SOLO_5x5,6,3,10,0,0,0,0,0,0,0,2,25401,837,8484,16079,182228,16686,17853,147689,671,17810,966,475,16368,11996,11632,68,0,0,0,0,0,0,0,0,59,JUNGLE,NONE,0,1,0,0,1,0,4,0,2,0,35501110,25023338,24895097,26243614,24997240,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,35501110,25023338,24895097,24997240,1,1,34,0,69360000,0.8027777778,2.4083333333,0,1399686578121,962720170,11.1425945602,33.4277836806,0.0720458573,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,34,-6926508830,,,,,5.3333333333
4695,6ac2730e37d2d233af9e6fbb1f5ab8e7,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1389796955,26243614,1400697334771,RANKED_SOLO_5x5,12,2,5,0,0,0,0,0,0,0,0,12396,975,1771,9649,142797,12654,761,129382,582,15095,1208,0,13887,10893,9990,77,1,0,1,0,0,0,0,1,254,JUNGLE,NONE,1,1,0,1,1,0,5,1,2,0,34269181,28763099,26243614,6149,47629201,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,34269181,28763099,6149,47629201,0,1,35,0,71400000,0.8263888889,2.4791666667,0,1399686578121,1010756650,11.698572338,35.0957170139,0.0706401486,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,35,-6878472350,,,,,8.5
8639,c6d6fb50cf2bd849d9e4172cbb99d308,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1389873793,26243614,1400699601503,RANKED_SOLO_5x5,6,2,8,1,0,0,0,0,0,10,1,35427,843,8854,25729,264373,14614,50923,198835,638,14588,556,1471,12561,15245,15080,83,2,0,0,0,0,0,0,1,23,JUNGLE,NONE,1,0,0,1,1,1,11,3,4,1,46284036,26243614,416413,20286285,40400445,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,46284036,416413,20286285,40400445,0,1,36,0,73440000,0.85,2.55,0,1399686578121,1013023382,11.724807662,35.1744229861,0.0724958587,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,36,-6876205618,,,,,7
1837,2a4a4e009775f19c6756c53c31a5ffe7,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1389937795,26243614,1400702097511,RANKED_SOLO_5x5,1,7,11,0,0,0,0,0,0,14,0,47054,2430,9629,34994,200979,11658,137245,52076,465,13404,132,9387,3884,13156,12895,114,0,0,0,0,0,0,0,0,102,JUNGLE,NONE,0,0,0,0,1,1,4,0,4,1,29641548,22435972,26243614,297918,28405499,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,29641548,22435972,297918,28405499,1,1,37,0,75480000,0.8736111111,2.6208333333,0,1399686578121,1015519390,11.7536966435,35.2610899306,0.0743264981,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,37,-6873709610,,,,,1.7142857143
6828,9ccf0babcbd9ee773587f28519a0afb4,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1390048509,26243614,1400712157155,RANKED_SOLO_5x5,5,2,1,1,0,0,0,0,0,0,0,8836,522,3070,5243,50120,6752,886,42481,2412,6881,430,0,6450,5042,4960,41,0,0,0,0,0,0,0,0,254,JUNGLE,NONE,0,0,0,0,0,0,0,0,0,0,30022143,26243614,20953926,38181116,25961452,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,30022143,20953926,38181116,25961452,1,1,38,0,77520000,0.8972222222,2.6916666667,0,1399686578121,1025579034,11.8701277083,35.610383125,0.0755865686,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,38,-6863649966,,,,,3
3809,5775ee350ea8977bd3dcb789164cff1b,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1390076184,26243614,1400713658924,RANKED_SOLO_5x5,3,5,2,0,0,0,0,1,0,1,2,19028,298,3862,14868,73046,10075,1146,61824,508,7906,643,615,6648,5760,5490,13,0,0,0,0,0,0,0,0,121,JUNGLE,NONE,0,0,0,0,0,0,1,0,0,0,26243614,22062368,27889332,28928035,22945186,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,22062368,27889332,28928035,22945186,1,1,39,0,79560000,0.9208333333,2.7625,0,1399686578121,1027080803,11.887509294,35.6625278819,0.0774622598,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,39,-6862148197,,,,,1
4035,5c6e976ba6621676bd7400ec0562d18e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1390274852,26243614,1400726067714,RANKED_SOLO_5x5,5,9,9,1,0,0,0,0,0,10,1,43873,833,11595,31445,218412,11340,41030,166041,565,28025,512,2794,24718,13925,16582,81,1,0,0,0,0,0,0,0,107,JUNGLE,NONE,0,1,1,1,0,0,6,1,0,0,35392968,26243614,49070264,24389173,38240995,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,35392968,49070264,24389173,38240995,1,1,40,0,81600000,0.9444444444,2.8333333333,0,1399686578121,1039489593,12.0311295486,36.0933886458,0.0785000644,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,40,-6849739407,,,,,1.5555555556
9618,dc1fbc8fcbc116c0d8a7c905c57e8dce,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1390373354,26243614,1400729159334,RANKED_SOLO_5x5,6,6,9,2,0,0,0,0,0,9,0,25125,1343,8428,15353,168707,934,5061,162712,154,24709,238,1596,22874,12508,11990,188,2,0,0,0,0,0,0,0,222,BOTTOM,DUO_CARRY,0,0,1,0,0,1,4,0,0,1,20092397,23736316,23609602,30064420,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,20092397,23736316,23609602,30064420,1,1,41,0,83640000,0.9680555556,2.9041666667,0,1399686578121,1042581213,12.0669121875,36.2007365625,0.0802239662,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,41,-6846647787,,,,,2.5
3675,53dfd3bbc763314a297120ea5ab7e9d7,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1390406372,26243614,1400731921464,RANKED_SOLO_5x5,5,3,2,1,0,0,0,2,0,7,3,24226,927,8189,15109,212862,26344,23384,163134,317,10189,1716,800,7672,12718,10535,87,1,0,0,0,0,0,0,0,11,JUNGLE,NONE,1,1,0,1,0,1,10,2,3,1,23559314,26243614,20525327,34737042,26499191,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,23559314,20525327,34737042,26499191,1,1,42,0,85680000,0.9916666667,2.975,0,1399686578121,1045343343,12.0988812847,36.2966438542,0.0819635009,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,42,-6843885657,,,,,2.3333333333
9659,dd1274456e2975a76686616b6f2de27c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1392225186,26243614,1400879151934,RANKED_SOLO_5x5,8,5,8,1,0,0,0,1,0,10,0,27905,462,8117,19326,185683,724,5135,179823,28,19434,724,1421,17289,15325,14240,268,1,0,0,0,0,0,0,0,80,TOP,SOLO,0,0,0,0,1,1,6,0,2,2,31301994,26243614,272576,24250562,26314816,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,31301994,272576,24250562,26314816,1,1,43,0,87720000,1.0152777778,3.0458333333,0,1399686578121,1192573813,13.8029376505,41.4088129514,0.0735551955,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,43,-6696655187,,,,,3.2
85,020d9ca975a613df067217d2a6646303,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1393544546,26243614,1400957935269,RANKED_SOLO_5x5,11,5,6,1,0,0,0,2,0,7,0,24002,292,7113,16597,229686,1118,20278,208289,222,22756,846,1546,20363,18565,17995,325,3,0,0,0,0,0,0,0,80,TOP,SOLO,1,0,0,1,1,1,10,2,4,2,26243614,31157245,22933078,38803871,29463358,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,31157245,22933078,38803871,29463358,1,1,44,0,89760000,1.0388888889,3.1166666667,0,1399686578121,1271357148,14.7147818056,44.1443454167,0.0706017189,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,44,-6617871852,,,,,3.4
6320,9095219289e20cc0b270b030b354a5de,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1393589970,26243614,1400961664742,RANKED_SOLO_5x5,4,1,1,0,0,0,0,2,0,9,0,8791,668,247,7876,110835,991,7999,101843,54,13138,847,899,11391,10281,7945,207,2,0,1,0,0,0,0,1,80,TOP,SOLO,1,1,1,1,1,1,7,1,2,1,19534540,19363091,26243614,26843828,24581690,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,19534540,19363091,26843828,24581690,1,1,45,0,91800000,1.0625,3.1875,0,1399686578121,1275086621,14.7579470023,44.2738410069,0.0719951088,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,45,-6614142379,,,,,5
10018,e5798d3c1e22c9eec85b2bfd86915f79,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1393620996,26243614,1400963686281,RANKED_SOLO_5x5,5,2,4,1,0,0,0,0,0,8,0,22960,593,11014,11352,160403,1190,6800,152413,42,23830,1190,1165,21475,12875,10720,277,2,0,0,0,0,0,0,0,80,TOP,SOLO,1,0,0,0,0,0,7,1,2,0,22882957,26243614,19558482,28725949,22756531,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,22882957,19558482,28725949,22756531,1,1,46,0,93840000,1.0861111111,3.2583333333,0,1399686578121,1277108160,14.7813444444,44.3440333333,0.0734785063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,46,-6612120840,,,,,4.5
8611,c62d17cb299b5b8bf739a364f638de3f,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1393628800,26243614,1400966196184,RANKED_SOLO_5x5,2,6,9,0,0,0,0,3,1,24,2,36033,912,13829,21291,20243,4362,8683,7197,116,5397,0,3504,1892,7957,7265,39,0,0,0,0,0,0,0,0,12,BOTTOM,DUO_SUPPORT,0,1,0,0,0,0,2,0,1,0,40928659,31971221,20487867,41010450,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,40928659,31971221,20487867,41010450,0,1,47,0,95880000,1.1097222222,3.3291666667,0,1399686578121,1279618063,14.8103942477,44.4311827431,0.0749286078,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,47,-6609610937,,,,,1.8333333333
5124,74b73f2133b533e2c50b7791b9547184,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1393675749,26243614,1400969552241,RANKED_SOLO_5x5,7,3,3,0,0,0,0,0,0,12,0,25135,332,13721,11081,226630,2020,15429,209180,57,31608,2020,2360,27227,15252,14610,329,2,0,0,0,0,0,0,0,80,TOP,SOLO,0,0,0,0,0,0,5,0,0,0,26243614,21796389,31916065,22196885,479921,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,21796389,31916065,22196885,479921,1,1,48,0,97920000,1.1333333333,3.4,0,1399686578121,1282974120,14.8492375,44.5477125,0.0763226619,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,48,-6606254880,,,,,3.3333333333
10284,eac250cc218d92a556f955779c523b44,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1393709023,26243614,1400972712850,RANKED_SOLO_5x5,6,6,5,1,0,0,0,0,0,8,0,21522,1861,9329,10332,145668,686,9542,135439,36,21683,686,1125,19872,12567,12425,239,0,0,0,0,0,0,0,0,80,TOP,SOLO,0,0,1,0,1,0,5,0,3,0,50021587,49070264,49889414,43564391,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,50021587,49070264,49889414,43564391,0,1,49,0,99960000,1.1569444444,3.4708333333,0,1399686578121,1286134729,14.8858186227,44.6574558681,0.0777212509,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,49,-6603094271,,,,,1.8333333333
8275,bdfd0b4639836f3122a91590bdc31952,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1393904446,26243614,1400985278050,RANKED_SOLO_5x5,4,0,0,0,0,0,0,1,0,6,0,6549,80,3443,3026,84237,1084,3711,79441,105,8641,404,580,7656,7799,7670,201,0,0,0,0,0,0,0,0,80,TOP,SOLO,0,0,0,0,0,0,0,0,0,0,45535631,19375182,26243614,46920225,37768449,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,45535631,19375182,46920225,37768449,1,1,50,0,102000000,1.1805555556,3.5416666667,0,1399686578121,1298699929,15.0312491782,45.0937475347,0.0785400828,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,50,-6590529071,,,,,4
10596,f2278b51b358945f8637c998935d7b40,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1394907195,26243614,1401059824026,RANKED_SOLO_5x5,5,5,2,0,0,0,0,1,0,7,1,23863,736,13586,9541,138258,1086,9596,127575,45,19818,1086,1841,16890,10981,9815,218,2,0,0,0,0,0,0,0,80,TOP,SOLO,0,0,0,0,0,0,3,0,0,0,36571568,24785171,46530759,405005,26243614,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,36571568,24785171,46530759,405005,1,1,51,0,104040000,1.2041666667,3.6125,0,1399686578121,1373245905,15.8940498264,47.6821494792,0.0757621047,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,51,-6515983095,,,,,1.4
