,id,team_id,match_id,summoner_id,match_timestamp,queue,kills,deaths,assists,double_kills,triple_kills,quadra_kills,penta_kills,sight_wards_bought_in_game,vision_wards_bought_in_game,wards_placed,wards_killed,total_damage_taken,true_damage_taken,magic_damage_taken,physical_damage_taken,total_damage_dealt,true_damage_dealt,magic_damage_dealt,physical_damage_dealt,total_time_crowd_control_dealt,total_damage_dealt_to_champions,true_damage_dealt_to_champions,magic_damage_dealt_to_champions,physical_damage_dealt_to_champions,gold_earned,gold_spent,minions_killed,tower_kills,inhibitor_kills,first_blood_kill,first_blood_assist,first_tower_kill,first_tower_assist,first_inhibitor_kill,first_inhibitor_assist,champion_id,lane,role,winner,team_first_blood,team_first_tower,team_first_inhibitor,team_first_dragon,team_first_baron,team_tower_kills,team_inhibitor_kills,team_dragon_kills,team_baron_kills,tm0,tm1,tm2,tm3,tm4,rm0,rm1,rm2,rm3,rm4,rm5,rm6,rm7,rm8,rm9,failingtm,passingtm,tm00,tm01,tm02,tm03,longavg,bool,sum_games_by_id,is_first_game,milliseconds_in_game,days_in_game,workdays_in_game_8hrs,first_game_timestamp,first_game_timestamp_by_id,milliseconds_since_first_game,days_since_first_game,workdays_since_first_game_8hrs,pct_days_in_game,tm00count,tm01count,tm02count,tm03count,tm00famcount,tm01famcount,tm02famcount,tm03famcount,alltmfamcount,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f00,f01,f02,f000,f001,top,jungle,mid,bot_carry,bot_support,sum_games_for_lag,min_lag_range_three_month,games_to_remove_three_month,three_month_sumgames,f_to_remove_three_month,three_month_fcount,kda,min_lag_range_one_month,games_to_remove_one_month,one_month_sumgames,f_to_remove_one_month,one_month_fcount
6199,8dc894eb93f9f1e4d02fcc0ca98c83d9,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1788023250,50879700,1428457190470,RANKED_SOLO_5x5,13,3,6,2,1,0,0,0,0,5,0,16665,807,6820,9037,159421,1214,2320,155887,189,21385,149,1419,19817,13318,9855,165,2,1,0,0,0,0,1,0,222,BOTTOM,DUO_CARRY,1,1,0,1,0,1,9,1,2,1,65849298,24117539,50865687,50879700,48400161,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,65849298,24117539,50865687,48400161,1,1,104,0,212160000,2.4555555556,7.3666666667,0,1399090664147,29366526323,339.8903509606,1019.6710528819,0.0072245521,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,104,21477297323,43,61,0,0,6.3333333333,26736783323,80,24,0,0
5596,7f629ae7d933875c569ad61874121a9e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1788157856,50879700,1428461151496,RANKED_SOLO_5x5,6,6,9,0,0,0,0,0,0,3,1,22514,286,13741,8486,171871,1362,11524,158985,238,18904,812,1018,17073,13120,12930,185,2,0,0,0,1,0,0,0,222,BOTTOM,DUO,0,0,1,0,1,0,4,0,2,0,41150364,37522772,50865687,50879700,23310775,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,41150364,37522772,50865687,23310775,1,1,105,0,214200000,2.4791666667,7.4375,0,1399090664147,29370487349,339.936196169,1019.8085885069,0.0072930353,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,105,21481258349,43,62,0,0,2.5,26740744349,80,25,0,0
10392,ed6c0dcbeb67a9189d70ec6163fdef66,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1792974606,50879700,1428821550391,RANKED_SOLO_5x5,0,7,16,0,0,0,0,0,0,27,2,28800,722,14605,13472,36251,0,31011,5240,150,10331,0,8767,1564,10523,8235,24,0,0,0,0,0,0,0,0,412,BOTTOM,DUO_SUPPORT,0,1,1,0,1,0,5,0,4,0,37140480,53879429,50879700,36569640,50865687,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,37140480,53879429,36569640,50865687,1,1,106,0,216240000,2.5027777778,7.5083333333,0,1399090664147,29730886244,344.1074796759,1032.3224390278,0.0072732443,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,106,21841657244,43,63,0,0,2.2857142857,27101143244,80,26,0,0
6114,8bb12777252f60c17b08b99bd50b0614,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1792999616,50879700,1428825149008,RANKED_SOLO_5x5,4,7,17,0,0,0,0,0,1,23,1,26962,184,8547,18231,41734,0,33323,8411,239,12184,0,10390,1794,9988,9585,45,0,0,0,0,0,0,0,0,412,BOTTOM,DUO_SUPPORT,0,0,0,0,0,1,3,0,0,1,47020397,50865687,52909155,51408361,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,47020397,50865687,52909155,51408361,1,1,107,0,218280000,2.5263888889,7.5791666667,0,1399090664147,29734484861,344.1491303356,1032.4473910069,0.0073409713,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,107,21845255861,43,64,0,0,3,27104741861,80,27,0,0
6732,9a7619351db0ec9db5c1c6992529847c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1794593220,50879700,1428977171746,RANKED_SOLO_5x5,4,5,9,1,0,0,0,0,0,7,3,16393,228,6976,9188,247737,0,17276,230460,844,16016,0,948,15067,14632,12800,269,2,0,0,0,0,0,0,1,222,BOTTOM,DUO_CARRY,1,1,1,1,1,1,8,1,3,1,32513214,40122675,20367350,42692836,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,32513214,40122675,20367350,42692836,1,1,108,0,220320000,2.55,7.65,0,1399090664147,29886507599,345.9086527662,1037.7259582986,0.0073718884,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,108,21997278599,43,65,0,0,2.6,27256764599,80,28,0,0
1819,29ef5a6b2e3e9095dc0b6be10d62f062,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1794632957,50879700,1428980031140,RANKED_SOLO_5x5,4,4,19,0,0,0,0,0,0,7,0,23868,884,5708,17276,296005,2669,25140,268195,385,35319,1119,3897,30303,16575,15515,264,5,1,0,0,0,0,1,0,222,BOTTOM,DUO_CARRY,1,0,0,1,0,1,8,1,3,1,23173162,42692836,21040766,46880207,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,23173162,42692836,21040766,46880207,1,1,109,0,222360000,2.5736111111,7.7208333333,0,1399090664147,29889366993,345.9417476042,1037.8252428125,0.0074394349,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,109,22000137993,43,66,0,0,5.75,27259623993,80,29,0,0
10475,ef8cb19c6046e6bd38c8165b7d720f25,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1795083952,50879700,1429053862152,RANKED_SOLO_5x5,4,3,13,0,0,0,0,0,0,27,1,19004,294,9607,9102,22251,1062,13391,7797,104,9384,1062,7074,1248,9240,8390,20,0,0,0,0,0,0,0,1,412,BOTTOM,DUO_SUPPORT,1,1,1,1,1,1,7,1,4,1,43559821,50879700,23978435,43170741,24683086,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,43559821,23978435,43170741,24683086,1,1,110,0,224400000,2.5972222222,7.7916666667,0,1399090664147,29963198005,346.796273206,1040.3888196181,0.0074891872,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,110,22073969005,43,67,0,0,5.6666666667,27333455005,80,30,0,0
6425,930516c67990b19eafaed253c7a4e136,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1795155976,50879700,1429059951710,RANKED_SOLO_5x5,9,2,11,0,0,0,0,0,0,6,0,10936,32,3288,7616,137252,412,7484,129355,184,19958,257,1746,17954,12387,9870,183,4,1,0,0,1,0,1,0,222,BOTTOM,DUO_CARRY,1,1,1,1,1,0,5,1,3,0,35316635,50879700,54821975,19921583,51672539,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,35316635,54821975,19921583,51672539,1,1,111,0,226440000,2.6208333333,7.8625,0,1399090664147,29969287563,346.8667542014,1040.6002626042,0.0075557352,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,111,22080058563,43,68,0,0,10,27339544563,80,31,0,0
6631,981b8d1f452eadc6e90ab9221b71cfff,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1795186220,50879700,1429062320603,RANKED_SOLO_5x5,9,4,8,2,0,0,0,0,0,3,0,11958,431,2538,8988,128315,813,4051,123450,266,17075,361,1410,15304,11270,10000,167,4,0,0,0,1,0,0,1,222,BOTTOM,DUO_CARRY,1,0,1,1,1,0,8,1,2,0,50879700,37860511,42825438,42692836,31722773,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,37860511,42825438,42692836,31722773,1,1,112,0,228480000,2.6444444444,7.9333333333,0,1399090664147,29971656456,346.8941719444,1040.6825158333,0.0076232023,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,112,22082427456,43,69,0,0,4.25,27341913456,80,32,0,0
10165,e87295f34ad0bd2f6fed95f7065cf4b4,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1795236597,50879700,1429064729241,RANKED_SOLO_5x5,6,10,6,0,0,0,0,0,0,4,0,23165,338,10829,11997,122683,1039,4277,117366,247,17643,478,952,16213,9849,9630,142,0,0,0,0,0,0,0,0,222,BOTTOM,DUO_CARRY,0,0,0,0,0,0,1,0,0,0,34610829,42692836,50593334,50879700,45501457,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,34610829,42692836,50593334,45501457,1,1,113,0,230520000,2.6680555556,8.0041666667,0,1399090664147,29974065094,346.9220496991,1040.7661490972,0.0076906485,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,113,22084836094,43,70,0,0,1.2,27344322094,80,33,0,0
1141,1a184f6b902c34076cf6af28cb277611,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1796050579,50879700,1429144864758,RANKED_SOLO_5x5,1,5,22,0,0,0,0,0,1,21,3,25356,1565,7898,15892,36337,8064,15881,12392,65,11604,1466,7488,2649,10286,8750,40,0,0,0,0,0,0,0,1,89,BOTTOM,DUO_SUPPORT,1,0,1,1,1,1,8,2,3,1,41912790,50879700,22077529,36652570,37918359,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,41912790,22077529,36652570,37918359,1,1,114,0,232560000,2.6916666667,8.075,0,1399090664147,30054200611,347.8495441088,1043.5486323264,0.0077380198,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,114,22164971611,43,71,0,0,4.6,27424457611,80,34,0,0
8263,bdb8a1d624dcf2f475e1972cc4d6221b,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1796087360,50879700,1429148763036,RANKED_SOLO_5x5,4,8,8,1,0,0,0,0,0,7,0,21357,458,7432,13467,171041,0,8113,162928,48,17281,0,1079,16202,11753,10670,236,0,0,0,0,0,0,0,0,222,BOTTOM,DUO_CARRY,0,0,0,0,0,0,3,0,0,0,29317916,42692836,51742307,30557422,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,29317916,42692836,51742307,30557422,1,1,115,0,234600000,2.7152777778,8.1458333333,0,1399090664147,30058098889,347.8946630671,1043.6839892014,0.0078048848,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,115,22168869889,43,72,0,0,1.5,27428355889,80,35,0,0
9970,e43bf71ea430c9e093fac38f59a26437,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1796118377,50879700,1429151429075,RANKED_SOLO_5x5,1,4,0,0,0,0,0,0,0,1,1,8920,218,3286,5416,48840,0,37655,11185,986,6361,0,5852,508,4891,4215,88,0,0,0,0,0,0,0,0,61,MIDDLE,SOLO,0,0,0,0,0,0,1,0,0,0,20618712,42692836,39544754,30947821,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,20618712,42692836,39544754,30947821,1,1,116,0,236640000,2.7388888889,8.2166666667,0,1399090664147,30060764928,347.92552,1043.77656,0.0078720552,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,116,22171535928,43,73,0,0,0.25,27431021928,80,36,0,0
1052,184004474f6dffd1dad92c5e255b14ed,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1796785263,50879700,1429233889783,RANKED_SOLO_5x5,14,4,10,1,1,0,0,0,0,4,0,13430,124,6625,6680,128640,409,8817,119413,113,25332,339,1727,23265,12475,11740,132,3,1,0,0,1,0,0,1,222,BOTTOM,DUO_CARRY,1,1,1,1,1,1,9,3,3,1,30343552,48209998,50865687,50879700,45931835,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,30343552,48209998,50865687,45931835,1,1,117,0,238680000,2.7625,8.2875,0,1399090664147,30143225636,348.8799263426,1046.6397790278,0.007918197,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,117,22253996636,43,74,0,0,6,27513482636,80,37,0,0
10220,e9a94bab7eb35d4c4f59abb93b927479,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1796864818,50879700,1429236048848,RANKED_SOLO_5x5,11,11,14,1,0,0,0,0,0,7,2,27517,150,17739,9627,212865,861,20262,191741,130,32705,464,4903,27337,17130,15335,191,1,0,1,0,0,1,0,0,222,BOTTOM,DUO_CARRY,0,1,1,0,1,1,10,3,3,1,50879700,54789940,50865687,41884766,41812511,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,54789940,50865687,41884766,41812511,1,1,118,0,240720000,2.7861111111,8.3583333333,0,1399090664147,30145384701,348.9049155208,1046.7147465625,0.007985302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,118,22256155701,43,75,0,0,2.2727272727,27515641701,80,38,0,0
8769,ca076e7080a367487515e11db3b41820,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1808888954,50879700,1430341103402,RANKED_SOLO_5x5,10,8,6,1,0,0,0,0,0,4,2,25525,140,10787,14598,297112,294,24769,272049,78,38175,82,2869,35223,16789,15325,301,1,0,0,0,1,0,0,0,222,BOTTOM,DUO_CARRY,0,0,1,0,1,0,4,0,3,0,54970359,40032403,50879700,46771613,31391189,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,2,4310,54970359,40032403,46771613,31391189,1,1,119,0,242760000,2.8097222222,8.4291666667,0,1399090664147,31250439255,361.6948987847,1085.0846963542,0.0077682108,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,119,23361210255,56,63,0,0,2,28620696255,97,22,0,0
5770,836828f1a0204522bc2f6596c2929c2a,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1808929892,50879700,1430344538367,RANKED_SOLO_5x5,4,9,6,0,0,0,0,0,0,3,0,19899,210,10153,9534,94741,512,78698,15531,63,16313,512,14988,812,9999,8750,153,2,0,0,0,1,0,0,0,1,MIDDLE,SOLO,0,1,1,0,1,0,3,0,1,0,47122605,47786042,40411243,50879700,43625060,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,47122605,47786042,40411243,43625060,1,1,120,0,244800000,2.8333333333,8.5,0,1399090664147,31253874220,361.7346553241,1085.2039659722,0.0078326289,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,120,23364645220,56,64,0,0,1.1111111111,28624131220,97,23,0,0
1383,1f9c18966fe5623e23a41cca3a0bbe7b,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1808949843,50879700,1430346997874,RANKED_SOLO_5x5,5,10,5,0,0,0,0,0,1,9,2,39473,1704,21224,16545,51093,7357,33513,10223,172,15944,1016,12775,2152,9083,8615,65,0,0,0,0,0,0,0,0,53,BOTTOM,DUO_SUPPORT,0,0,0,0,0,0,7,0,0,0,34773510,42765041,20844441,41663048,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,34773510,42765041,20844441,41663048,1,1,121,0,246840000,2.8569444444,8.5708333333,0,1399090664147,31256333727,361.7631218403,1085.2893655208,0.0078972794,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,121,23367104727,56,65,0,0,1,28626590727,97,24,0,0
10445,eec9a1f7dea656ca04966f28820a1818,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1830370726,50879700,1432168967234,RANKED_TEAM_5x5,0,3,3,0,0,0,0,0,0,4,0,9312,92,3733,5487,67353,0,973,66379,0,8528,0,539,7988,5906,5408,143,0,0,0,0,0,0,0,0,236,BOTTOM,DUO_CARRY,0,0,0,0,0,0,0,0,0,0,50865687,50879700,42692836,50668956,54956097,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,50865687,42692836,50668956,54956097,1,1,122,0,248880000,2.8805555556,8.6416666667,0,1399090664147,33078303087,382.8507301736,1148.5521905208,0.0075239652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,122,25189074087,78,44,0,0,1,30448560087,118,4,0,0
9018,cf74e77c3b2d8c4285c1e43a7a32053c,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1830395122,50879700,1432170774585,RANKED_TEAM_5x5,5,2,12,1,0,0,0,0,0,5,1,12092,316,3172,8604,107684,411,7485,99786,122,21260,96,1565,19598,9436,8240,143,1,0,0,0,0,0,0,0,222,BOTTOM,DUO_CARRY,1,1,1,1,1,0,10,2,3,0,50865687,50668956,54956097,50879700,42692836,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,50865687,50668956,54956097,42692836,1,1,123,0,250920000,2.9041666667,8.7125,0,1399090664147,33080110438,382.871648588,1148.6149457639,0.0075852226,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,123,25190881438,78,45,0,0,8.5,30450367438,118,5,0,0
11031,fb8fe28984fa768bacf3f2b789400ca4,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1830439393,50879700,1432174866960,RANKED_TEAM_5x5,0,8,2,0,0,0,0,0,0,1,0,12961,696,5623,6641,44324,0,360,43964,24,4727,0,62,4665,4716,4325,94,0,0,0,0,0,0,0,0,222,BOTTOM,DUO_CARRY,0,0,0,0,1,0,1,0,1,0,42692836,50865687,50668956,50879700,54956097,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,42692836,50865687,50668956,54956097,1,1,124,0,252960000,2.9277777778,8.7833333333,0,1399090664147,33084202813,382.9190140394,1148.7570421181,0.0076459451,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,124,25194973813,78,46,0,0,0.25,30454459813,118,6,0,0
1664,264a0532b369cbeb3b8b10e20a09cc55,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1835609222,50879700,1432602787063,RANKED_TEAM_5x5,11,7,22,1,0,0,0,0,0,6,1,24294,770,13549,9974,246419,235,16777,229407,66,41677,235,3745,37696,18222,18220,239,1,1,0,0,0,0,0,1,222,BOTTOM,DUO_CARRY,1,1,1,1,0,1,10,2,3,2,54956097,50879700,50865687,50668956,42692836,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,54956097,50865687,50668956,42692836,1,1,125,0,255000000,2.9513888889,8.8541666667,0,1399090664147,33512122916,387.8717930093,1163.6153790278,0.0076091867,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,125,25622893916,78,47,0,0,4.7142857143,30882379916,118,7,0,0
758,11d98eecb1272d18591aa6f10790ac18,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1835683670,50879700,1432605814557,RANKED_TEAM_5x5,15,8,11,3,0,0,0,0,0,5,0,26099,838,9980,15280,193996,988,16408,176599,198,33780,564,3548,29667,16128,14690,204,1,0,1,0,0,1,0,0,222,BOTTOM,DUO_CARRY,0,1,1,0,1,0,4,0,3,0,54956097,50879700,42692836,50668956,50865687,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,1,4320,54956097,42692836,50668956,50865687,0,1,126,0,257040000,2.975,8.925,0,1399090664147,33515150410,387.9068334491,1163.7205003472,0.0076693673,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,126,25625921410,78,48,0,0,3.25,30885407410,118,8,0,0
11073,fcd568812c3fe09caa8955632b4aeb29,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1859699331,50879700,1434599208763,RANKED_SOLO_5x5,5,5,15,0,0,0,0,0,0,7,1,37291,1026,19270,16994,137846,0,34623,103223,4192,19902,0,2386,17515,12661,12415,201,0,0,0,0,0,0,0,0,14,TOP,SOLO,0,0,0,0,1,0,5,0,2,0,25055338,50865687,47067001,66652147,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,25055338,50865687,47067001,66652147,1,1,127,0,259080000,2.9986111111,8.9958333333,0,1399090664147,35508544616,410.9785256481,1232.9355769444,0.007296272,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,127,27619315616,80,47,0,0,4,32878801616,121,6,0,0
6630,9815b5a0714d9c6872f57fa4b50a6c71,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1859745397,50879700,1434602464729,RANKED_SOLO_5x5,14,7,13,2,2,1,0,0,0,4,1,19719,1927,8865,8926,168972,348,13921,154702,168,29611,322,3066,26222,15161,12585,194,1,1,0,0,0,1,0,1,222,BOTTOM,DUO_CARRY,1,0,1,1,0,0,9,4,2,0,50865687,41999942,21903133,50879700,59250884,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,50865687,41999942,21903133,59250884,1,1,128,0,261120000,3.0222222222,9.0666666667,0,1399090664147,35511800582,411.0162104398,1233.0486313194,0.0073530487,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,128,27622571582,80,48,0,0,3.8571428571,32882057582,121,7,0,0
8486,c343fbebec1255709f5087c91940c19a,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1861602809,50879700,1434779578578,RANKED_SOLO_5x5,2,0,11,0,0,0,0,0,0,6,1,8203,392,3783,4027,9653,458,6027,3168,62,6365,458,4336,1571,6182,4980,7,0,0,0,0,0,0,0,0,412,BOTTOM,DUO_SUPPORT,1,1,1,0,1,0,6,0,1,0,39063068,37332878,37741096,50879700,24117964,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,3,4210,39063068,37332878,37741096,24117964,1,1,129,0,263160000,3.0458333333,9.1375,0,1399090664147,35688914431,413.0661392477,1239.1984177431,0.0073737183,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,129,27799685431,81,48,0,0,13,33059171431,121,8,0,0
7959,b6a93805a467c37ea17fc02a03a7e401,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1862826742,50879700,1434898265594,RANKED_SOLO_5x5,2,6,21,0,0,0,0,0,0,10,4,30356,819,16523,13013,122966,100,97624,25242,751,20058,100,17983,1974,13909,13315,162,1,1,0,0,0,1,1,0,117,MIDDLE,SOLO,0,0,1,1,1,1,8,4,4,1,50879700,44330188,34028716,36417416,41003604,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,44330188,34028716,36417416,41003604,1,1,130,0,265200000,3.0694444444,9.2083333333,0,1399090664147,35807601447,414.4398315625,1243.3194946875,0.0074062487,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,130,27918372447,81,49,0,0,3.8333333333,33177858447,124,6,0,0
5879,86511097a8d0649293b10f51f1a3e78e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1862870054,50879700,1434901955540,RANKED_SOLO_5x5,5,9,14,0,0,0,0,0,0,7,2,43108,758,18670,23680,135719,11836,23840,100043,2175,18346,2158,2206,13981,12528,12350,42,1,0,0,0,0,0,0,0,59,JUNGLE,NONE,0,1,1,1,1,1,6,1,3,1,38091156,20008100,40738717,46571285,50879700,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,4,3210,38091156,20008100,40738717,46571285,1,1,131,0,267240000,3.0930555556,9.2791666667,0,1399090664147,35811291393,414.4825392708,1243.4476178125,0.0074624508,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,131,27922062393,81,50,0,0,2.1111111111,33181548393,124,7,0,0
4605,68c491314ec8bf831d6f50a1326e981f,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1871632498,50879700,1435632329155,RANKED_SOLO_5x5,11,3,8,1,0,0,0,0,0,6,1,12898,26,7713,5158,167106,1499,8719,156886,209,23116,769,1266,21080,13468,10990,213,3,0,0,0,0,0,0,0,222,BOTTOM,DUO_CARRY,1,1,1,1,1,1,6,1,2,1,50879700,50486130,37845679,32303553,50865687,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,50486130,37845679,32303553,50865687,0,1,132,0,269280000,3.1166666667,9.35,0,1399090664147,36541665008,422.9359375926,1268.8078127778,0.0073691223,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,132,28652436008,97,35,0,0,6.3333333333,33911922008,126,6,0,0
1048,182fd80b145ba7b877b465fdc899e84e,TEAM-0012f320-5a7a-11e5-bc58-c81f66dcfb5a,1871682599,50879700,1435634655631,RANKED_SOLO_5x5,13,7,5,2,1,0,0,0,0,5,2,26548,802,15061,10685,179408,187,14385,164836,201,37610,42,4602,32965,14936,14907,218,1,0,1,0,1,0,0,0,222,BOTTOM,DUO_CARRY,0,1,1,0,1,1,5,0,2,1,50879700,59151258,50865687,21715070,65943565,40532886,31307983,48565039,25279066,31995521,26243614,50879700,30601794,21269208,0,0,4321,59151258,50865687,21715070,65943565,1,1,133,0,271320000,3.1402777778,9.4208333333,0,1399090664147,36543991484,422.9628643981,1268.8885931944,0.0074244763,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,133,28654762484,97,36,0,0,2.5714285714,33914248484,126,7,0,0
